Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre12.g558900	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	42444|0	42444	21222	2	0|0	0.5	1	0.5	1	0.5	-0.21	212220	0	
Cre12.g558900	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	33452|0	33452	16726	2	0|0	0.5	1	0.5	1	0.5	-0.21	167260	0	
Cre12.g558900	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	Cre09.g396100_4532.2.p;Cre09.g396100_4532.3.p;Cre09.g396100_4532.1.p	24684|0	24684	12342	2	0|0	0.5	1	0.5	1	0.5	-0.21	123420	0	
Cre12.g558900	Cre09.g400650_4532.1.p;Cre09.g400650_4532.2.p;Cre09.g400650_4532.3.p	Cre09.g400650_4532.1.p;Cre09.g400650_4532.2.p;Cre09.g400650_4532.3.p	54428|0	54428	27214	2	0|0	0.5	1	0.5	1	0.5	-0.21	272140	0	
Cre12.g558900	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	41392|0	41392	20696	2	0|0	0.5	1	0.5	1	0.5	-0.21	206960	0	
Cre12.g558900	Cre11.g476750_4532.1.p	Cre11.g476750_4532.1.p	37700|0	37700	18850	2	0|0	0.5	1	0.5	1	0.5	-0.21	188500	0	
Cre12.g558900	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	19584|0	19584	9792	2	49744|0	0	0	0	0	0	#NAME?	0.39	0.4	
Cre12.g558900	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	24624|0	24624	12312	2	0|0	0.5	1	0.5	1	0.5	-0.21	123120	0	
Cre12.g558900	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	29924|0	29924	14962	2	0|0	0.5	1	0.5	1	0.5	-0.21	149620	0	
Cre12.g558900	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	49760|0	49760	24880	2	0|0	0.5	1	0.5	1	0.5	-0.21	248800	0	
Cre12.g558900	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	31584|0	31584	15792	2	0|0	0.5	1	0.5	1	0.5	-0.21	157920	0	
Cre12.g558900	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	37532|0	37532	18766	2	0|0	0.5	1	0.5	1	0.5	-0.21	187660	0	
Cre12.g558900	Cre06.g272850_4532.1.p;Cre06.g272850_4532.3.p;Cre06.g272850_4532.2.p	Cre06.g272850_4532.1.p;Cre06.g272850_4532.3.p;Cre06.g272850_4532.2.p	4932|0	4932	2466	2	0|0	0.5	1	0.5	1	0.5	-0.21	24660	0	
Cre12.g558900	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	34680|0	34680	17340	2	0|0	0.5	1	0.5	1	0.5	-0.21	173400	0	
Cre12.g558900	Cre12.g558900_4532.2.p;Cre12.g558900_4532.1.p	Cre12.g558900_4532.2.p;Cre12.g558900_4532.1.p	32288|18752	51040	25520	2	0|0	1	1	1	1	1	inf	255200	0	
Cre13.g573250	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	53392|0	53392	26696	2	0|0	0.5	1	0.5	1	0.5	-0.21	266960	0	
Cre13.g573250	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	1616|0	1616	808	2	0|0	0.5	1	0.5	1	0.5	-0.21	8080	0	
Cre13.g573250	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	51908|0	51908	25954	2	0|0	0.5	1	0.5	1	0.5	-0.21	259540	0	
Cre13.g573250	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	40936|49984	25384	12692	2	0|0	1	1	1	1	1	inf	126920	0	
Cre13.g573250	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	18036|18328	36364	18182	2	0|0	1	1	1	1	1	inf	181820	0	
Cre13.g573250	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	Cre06.g285250_4532.1.p;Cre06.g284250_4532.1.p;Cre06.g283950_4532.1.p;Cre06.g285250_4532.2.p	63872|0	63872	31936	2	0|0	0.5	1	0.5	1	0.5	-0.21	319360	0	
Cre13.g573250	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	28460|0	28460	14230	2	0|0	0.5	1	0.5	1	0.5	-0.21	142300	0	
Cre13.g573250	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	180|34644	34824	17412	2	0|0	1	1	1	1	1	260.18	174120	0	
Cre13.g573250	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	6272|20772	27044	13522	2	49744|0	0	0	0	0	0	#NAME?	0.54	0.4	
Cre13.g573250	Cre13.g603700_4532.1.p	Cre13.g603700_4532.1.p	26740|0	26740	13370	2	0|0	0.5	1	0.5	1	0.5	-0.21	133700	0	
Cre13.g573250	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	4112|38120	42232	21116	2	0|0	1	1	1	1	1	inf	211160	0	
Cre13.g573250	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	15148|0	15148	7574	2	0|0	0.5	1	0.5	1	0.5	-0.21	75740	0	
Cre13.g573250	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	29780|48200	12444	6222	2	0|0	1	1	1	1	1	inf	62220	0	
Cre13.g573250	Cre13.g573250_4532.1.p	Cre13.g573250_4532.1.p	38896|23856	62752	31376	2	0|0	1	1	1	1	1	inf	313760	0	
Cre13.g573250	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	0|31692	31692	15846	2	0|0	0.5	1	0.5	1	0.5	-0.21	158460	0	
Cre13.g573250	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	0|116	116	58	2	0|0	0.5	1	0.5	1	0.5	-0.21	580	0	
Cre13.g573250	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	0|13648	13648	6824	2	0|0	0.5	1	0.5	1	0.5	-0.21	68240	0	
Cre13.g573250	Cre06.g258700_4532.3.p;Cre06.g258700_4532.2.p;Cre06.g258700_4532.1.p	Cre06.g258700_4532.3.p;Cre06.g258700_4532.2.p;Cre06.g258700_4532.1.p	0|12100	12100	6050	2	0|0	0.5	1	0.5	1	0.5	-0.21	60500	0	
Cre13.g573250	Cre06.g272850_4532.1.p;Cre06.g272850_4532.3.p;Cre06.g272850_4532.2.p	Cre06.g272850_4532.1.p;Cre06.g272850_4532.3.p;Cre06.g272850_4532.2.p	0|41128	41128	20564	2	0|0	0.5	1	0.5	1	0.5	-0.21	205640	0	
Cre13.g603500	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	23984|0	23984	11992	2	0|0	0.5	1	0.5	1	0.5	-0.21	119920	0	
Cre13.g603500	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	0|9216	9216	4608	2	0|0	0.5	1	0.5	1	0.5	-0.21	46080	0	
Cre13.g603500	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|62352	62352	31176	2	49744|0	0	0	0	0	0	#NAME?	1.25	0.4	
Cre14.g614000	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	61776|18896	15136	7568	2	49744|0	0	0	0	0	0	#NAME?	0.3	0.4	
Cre15.g640650	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	19740|0	19740	9870	2	0|0	0.5	1	0.5	1	0.5	-0.21	98700	0	
Cre15.g640650	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	Cre03.g204250_4532.2.p;Cre03.g204250_4532.4.p;Cre03.g204250_4532.3.p;Cre03.g204250_4532.1.p	41848|0	41848	20924	2	0|0	0.5	1	0.5	1	0.5	-0.21	209240	0	
Cre15.g640650	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	57864|0	57864	28932	2	0|0	0.5	1	0.5	1	0.5	-0.21	289320	0	
Cre15.g640650	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	37644|0	37644	18822	2	0|0	0.5	1	0.5	1	0.5	-0.21	188220	0	
Cre15.g640650	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	Cre06.g257601_4532.2.p;Cre06.g257601_4532.1.p	35724|0	35724	17862	2	0|0	0.5	1	0.5	1	0.5	-0.21	178620	0	
Cre15.g640650	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	37240|0	37240	18620	2	0|0	0.5	1	0.5	1	0.5	-0.21	186200	0	
Cre15.g640650	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	3386|0	3386	1693	2	0|0	0.5	1	0.5	1	0.5	-0.21	16930	0	
Cre15.g640650	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	52388|0	52388	26194	2	0|0	0.5	1	0.5	1	0.5	-0.21	261940	0	
Cre15.g640650	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	59264|0	59264	29632	2	0|0	0.5	1	0.5	1	0.5	-0.21	296320	0	
Cre15.g640650	Cre09.g400650_4532.1.p;Cre09.g400650_4532.2.p;Cre09.g400650_4532.3.p	Cre09.g400650_4532.1.p;Cre09.g400650_4532.2.p;Cre09.g400650_4532.3.p	55792|0	55792	27896	2	0|0	0.5	1	0.5	1	0.5	-0.21	278960	0	
Cre15.g640650	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	14840|0	14840	7420	2	0|0	0.5	1	0.5	1	0.5	-0.21	74200	0	
Cre15.g640650	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	32336|0	32336	16168	2	0|0	0.5	1	0.5	1	0.5	-0.21	161680	0	
Cre15.g640650	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	36448|0	36448	18224	2	49744|0	0	0	0	0	0	#NAME?	0.73	0.4	
Cre15.g640650	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	41840|0	41840	20920	2	0|0	0.5	1	0.5	1	0.5	-0.21	209200	0	
Cre15.g640650	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	30524|0	30524	15262	2	0|0	0.5	1	0.5	1	0.5	-0.21	152620	0	
Cre15.g640650	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	36404|0	36404	18202	2	0|0	0.5	1	0.5	1	0.5	-0.21	182020	0	
Cre15.g640650	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	37500|0	37500	18750	2	0|0	0.5	1	0.5	1	0.5	-0.21	187500	0	
Cre15.g640650	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	23892|0	23892	11946	2	0|0	0.5	1	0.5	1	0.5	-0.21	119460	0	
Cre15.g640650	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	10784|0	10784	5392	2	0|0	0.5	1	0.5	1	0.5	-0.21	53920	0	
Cre15.g640650	Cre06.g258700_4532.3.p;Cre06.g258700_4532.2.p;Cre06.g258700_4532.1.p	Cre06.g258700_4532.3.p;Cre06.g258700_4532.2.p;Cre06.g258700_4532.1.p	21588|0	21588	10794	2	0|0	0.5	1	0.5	1	0.5	-0.21	107940	0	
Cre15.g640650	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.6.p;Cre07.g353450_4532.1.p	55120|0	55120	27560	2	0|0	0.5	1	0.5	1	0.5	-0.21	275600	0	
Cre15.g640650	Cre12.g520500_4532.2.p;Cre12.g520500_4532.1.p	Cre12.g520500_4532.2.p;Cre12.g520500_4532.1.p	1212|0	1212	606	2	0|0	0.5	1	0.5	1	0.5	-0.21	6060	0	
Cre16.g663800	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	9728|0	9728	4864	2	0|0	0.5	1	0.5	1	0.5	-0.21	48640	0	
Cre16.g663800	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	Cre05.g238650_4532.3.p;Cre05.g238650_4532.2.p;Cre05.g238650_4532.1.p	47554|0	47554	23777	2	0|0	0.5	1	0.5	1	0.5	-0.21	237770	0	
Cre16.g663800	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	10500|0	10500	5250	2	0|0	0.5	1	0.5	1	0.5	-0.21	52500	0	
Cre16.g663800	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	29176|0	29176	14588	2	0|0	0.5	1	0.5	1	0.5	-0.21	145880	0	
Cre16.g663800	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	33364|0	33364	16682	2	0|0	0.5	1	0.5	1	0.5	-0.21	166820	0	
Cre16.g663800	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	38072|0	38072	19036	2	0|0	0.5	1	0.5	1	0.5	-0.21	190360	0	
Cre16.g663800	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	14160|0	14160	7080	2	0|0	0.5	1	0.5	1	0.5	-0.21	70800	0	
Cre16.g663800	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	26724|0	26724	13362	2	0|0	0.5	1	0.5	1	0.5	-0.21	133620	0	
Cre16.g663800	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	22844|0	22844	11422	2	0|0	0.5	1	0.5	1	0.5	-0.21	114220	0	
Cre16.g663800	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	3846|0	3846	1923	2	0|0	0.5	1	0.5	1	0.5	-0.21	19230	0	
Cre16.g663800	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	1408|0	1408	704	2	49744|0	0	0	0	0	0	#NAME?	0.03	0.4	
Cre16.g663800	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	25056|0	25056	12528	2	0|0	0.5	1	0.5	1	0.5	-0.21	125280	0	
Cre16.g663800	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	6724|0	6724	3362	2	0|0	0.5	1	0.5	1	0.5	-0.21	33620	0	
Cre16.g663800	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	34060|0	34060	17030	2	0|0	0.5	1	0.5	1	0.5	-0.21	170300	0	
Cre16.g663800	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	Cre06.g250200_4532.3.p;Cre06.g250200_4532.2.p;Cre06.g250200_4532.1.p	59232|0	59232	29616	2	0|0	0.5	1	0.5	1	0.5	-0.21	296160	0	
Cre16.g672300	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	3472|0	3472	1736	2	0|0	0.5	1	0.5	1	0.5	-0.21	17360	0	
Cre16.g672300	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	18424|0	18424	9212	2	0|0	0.5	1	0.5	1	0.5	-0.21	92120	0	
Cre16.g672300	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	22720|32424	55144	27572	2	49744|0	0	0	0	0	0	#NAME?	1.11	0.4	
Cre16.g672300	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	39228|0	39228	19614	2	0|0	0.5	1	0.5	1	0.5	-0.21	196140	0	
Cre16.g672300	Cre15.g635650_4532.1.p	Cre15.g635650_4532.1.p	59884|0	59884	29942	2	0|0	0.5	1	0.5	1	0.5	-0.21	299420	0	
Cre16.g672300	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	14176|29264	43440	21720	2	0|0	1	1	1	1	1	inf	217200	0	
Cre01.g005534	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	57776|5840	63616	31808	2	49744|0	0	0	0	0	0	#NAME?	1.28	0.4	
Cre01.g005534	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	0|6012	6012	3006	2	0|0	0.5	1	0.5	1	0.5	-0.21	30060	0	
Cre01.g028350	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	35184|0	35184	17592	2	0|0	0.5	1	0.5	1	0.5	-0.21	175920	0	
Cre01.g028350	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	47184|0	47184	23592	2	0|0	0.5	1	0.5	1	0.5	-0.21	235920	0	
Cre01.g028350	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	33948|34048	2460	1230	2	0|0	1	1	1	1	1	inf	12300	0	
Cre01.g028350	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	3300|0	3300	1650	2	0|0	0.5	1	0.5	1	0.5	-0.21	16500	0	
Cre01.g028350	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	27968|0	27968	13984	2	0|0	0.5	1	0.5	1	0.5	-0.21	139840	0	
Cre01.g028350	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	27596|0	27596	13798	2	0|0	0.5	1	0.5	1	0.5	-0.21	137980	0	
Cre01.g028350	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	48556|0	48556	24278	2	0|0	0.5	1	0.5	1	0.5	-0.21	242780	0	
Cre01.g028350	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	24424|0	24424	12212	2	0|0	0.5	1	0.5	1	0.5	-0.21	122120	0	
Cre01.g028350	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	52592|30176	17232	8616	2	49744|0	0	0	0	0	0	#NAME?	0.35	0.4	
Cre01.g028350	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	27848|0	27848	13924	2	0|0	0.5	1	0.5	1	0.5	-0.21	139240	0	
Cre01.g028350	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	42124|0	42124	21062	2	0|0	0.5	1	0.5	1	0.5	-0.21	210620	0	
Cre01.g028350	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	1088|0	1088	544	2	0|0	0.5	1	0.5	1	0.5	-0.21	5440	0	
Cre01.g028350	Cre01.g028350_4532.1.p	Cre01.g028350_4532.1.p	56720|13712	4896	2448	2	0|0	1	1	1	1	1	inf	24480	0	
Cre01.g045550	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	57328|0	57328	28664	2	49744|0	0	0	0	0	0	#NAME?	1.15	0.4	
Cre01.g047800	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	39736|0	39736	19868	2	0|0	0.5	1	0.5	1	0.5	-0.21	198680	0	
