Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre10.g438650	Cre06.g282800_4532.3.p	Cre06.g282800_4532.3.p	6|3	9	4.50	2	1|0	0.92	1.00	0.92	1.00	0.92	1.62	9.00	0.02	
Cre10.g438650	Cre12.g542250_4532.3.p	Cre12.g542250_4532.3.p	3|2	5	2.50	2	3|3	0.00	0.00	0.00	0.00	0.00	-8.44	0.83	0.70	
Cre10.g438650	Cre03.g145967_4532.1.p	Cre03.g145967_4532.1.p	5|0	5	2.50	2	1|1	0.45	0.90	0.45	0.90	0.45	-4.26	2.50	0.43	
Cre10.g438650	Cre08.g372100_4532.2.p	Cre08.g372100_4532.2.p	1|0	1	0.50	2	6|4	0.00	0.00	0.00	0.00	0.00	-21.52	0.10	0.70	
Cre10.g438650	Cre10.g436550_4532.1.p	Cre10.g436550_4532.1.p	3|1	4	2.00	2	8|8	0.00	0.00	0.00	0.00	0.00	-31.31	0.25	0.70	
Cre10.g438650	CreCp.g802314_4532.1.p	CreCp.g802314_4532.1.p	5|1	6	3.00	2	2|1	0.35	0.69	0.35	0.69	0.35	-4.65	2.00	0.45	
Cre10.g438650	Cre03.g180750_4532.9.p	Cre03.g180750_4532.9.p	1|0	1	0.50	2	9|3	0.00	0.00	0.00	0.00	0.00	-25.49	0.08	0.70	
Cre10.g438650	Cre16.g672300_4532.1.p	Cre16.g672300_4532.1.p	6|1	7	3.50	2	5|1	0.03	0.06	0.03	0.06	0.03	-9.87	1.17	0.60	
Cre10.g438650	Cre14.g630100_4532.3.p	Cre14.g630100_4532.3.p	5|2	7	3.50	2	8|3	0.00	0.00	0.00	0.00	0.00	-17.95	0.64	0.70	
Cre10.g438650	Cre09.g400650_4532.2.p	Cre09.g400650_4532.2.p	5|2	7	3.50	2	8|1	0.00	0.00	0.00	0.00	0.00	-13.56	0.78	0.68	
Cre10.g438650	CreCp.g802323_4532.1.p	CreCp.g802323_4532.1.p	5|0	5	2.50	2	2|2	0.16	0.31	0.16	0.31	0.16	-8.45	1.25	0.52	
Cre10.g438650	Cre12.g520500_4532.1.p	Cre12.g520500_4532.1.p	4|2	6	3.00	2	2|0	0.47	0.70	0.47	0.70	0.47	-1.13	3.00	0.42	
Cre10.g438650	Cre07.g353450_4532.2.p	Cre07.g353450_4532.2.p	4|0	4	2.00	2	3|1	0.05	0.11	0.05	0.11	0.05	-8.45	1.00	0.58	
Cre10.g438650	Cre02.g087950_4532.1.p	Cre02.g087950_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre10.g438650	Cre10.g437450_4532.1.p	Cre10.g437450_4532.1.p	3|6	9	4.50	2	4|4	0.00	0.00	0.00	0.00	0.00	-10.51	1.12	0.67	
Cre10.g438650	Cre04.g232104_4532.1.p	Cre04.g232104_4532.1.p	7|3	10	5.00	2	4|4	0.00	0.01	0.00	0.01	0.00	-10.51	1.25	0.65	
Cre10.g438650	Cre02.g080700_4532.1.p	Cre02.g080700_4532.1.p	2|1	3	1.50	2	6|4	0.00	0.00	0.00	0.00	0.00	-18.50	0.30	0.70	
Cre10.g438650	Cre13.g603700_4532.1.p	Cre13.g603700_4532.1.p	3|3	6	3.00	2	3|2	0.01	0.01	0.01	0.01	0.01	-5.23	1.20	0.65	
Cre10.g438650	Cre12.g530650_4532.1.p	Cre12.g530650_4532.1.p	6|3	9	4.50	2	0|1	0.92	1.00	0.92	1.00	0.92	1.62	9.00	0.02	
Cre10.g438650	Cre03.g190950_4532.1.p(+1)	Cre03.g190950_4532.1.p(+1)	2|1	3	1.50	2	2|0	0.12	0.24	0.12	0.24	0.12	-2.61	1.50	0.53	
Cre10.g438650	Cre12.g516200_4532.3.p	Cre12.g516200_4532.3.p	3|0	3	1.50	2	3|1	0.01	0.03	0.01	0.03	0.01	-8.45	0.75	0.63	
Cre10.g438650	CreCp.g802263_4532.1.p	CreCp.g802263_4532.1.p	4|1	5	2.50	2	2|3	0.01	0.02	0.01	0.02	0.01	-8.36	1.00	0.64	
Cre10.g438650	Cre02.g088900_4532.1.p	Cre02.g088900_4532.1.p	3|1	4	2.00	2	3|2	0.00	0.01	0.00	0.01	0.00	-8.36	0.80	0.66	
Cre10.g438650	Cre03.g158900_4532.1.p	Cre03.g158900_4532.1.p	1|2	3	1.50	2	2|1	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre10.g438650	Cre13.g568650_4532.1.p	Cre13.g568650_4532.1.p	5|1	6	3.00	2	8|2	0.00	0.00	0.00	0.00	0.00	-17.97	0.60	0.70	
Cre10.g438650	Cre12.g529651_4532.2.p	Cre12.g529651_4532.2.p	4|2	6	3.00	2	7|1	0.00	0.00	0.00	0.00	0.00	-11.58	0.75	0.70	
Cre10.g438650	Cre10.g417700_4532.1.p	Cre10.g417700_4532.1.p	5|1	6	3.00	2	3|1	0.16	0.31	0.16	0.31	0.16	-6.35	1.50	0.52	
Cre10.g438650	Cre06.g265250_4532.1.p(+2)	Cre06.g265250_4532.1.p(+2)	1|0	1	0.50	2	6|0	0.00	0.00	0.00	0.00	0.00	-11.97	0.17	0.70	
Cre10.g438650	Cre08.g359350_4532.1.p	Cre08.g359350_4532.1.p	2|1	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre10.g438650	Cre09.g396213_4532.1.p	Cre09.g396213_4532.1.p	1|1	2	1.00	2	3|4	0.00	0.00	0.00	0.00	0.00	-12.34	0.29	0.70	
Cre10.g438650	Cre17.g720250_4532.1.p	Cre17.g720250_4532.1.p	8|1	9	4.50	2	3|2	0.40	0.80	0.40	0.80	0.40	-8.36	1.80	0.44	
Cre10.g438650	Cre09.g389150_4532.1.p	Cre09.g389150_4532.1.p	1|0	1	0.50	2	15|5	0.00	0.00	0.00	0.00	0.00	-42.98	0.05	0.70	
Cre10.g438650	Cre09.g398900_4532.1.p(+1)	Cre09.g398900_4532.1.p(+1)	1|2	3	1.50	2	7|2	0.00	0.00	0.00	0.00	0.00	-16.10	0.33	0.70	
Cre10.g438650	Cre01.g007051_4532.1.p	Cre01.g007051_4532.1.p	1|2	3	1.50	2	4|1	0.00	0.00	0.00	0.00	0.00	-8.21	0.60	0.70	
Cre10.g438650	Cre12.g508150_4532.1.p	Cre12.g508150_4532.1.p	1|0	1	0.50	2	19|9	0.00	0.00	0.00	0.00	0.00	-60.98	0.04	0.70	
Cre10.g438650	Cre09.g396100_4532.1.p	Cre09.g396100_4532.1.p	4|3	7	3.50	2	1|2	0.27	0.39	0.27	0.39	0.27	-1.75	2.33	0.49	
Cre10.g438650	Cre02.g120150_4532.1.p(+1)	Cre02.g120150_4532.1.p(+1)	2|0	2	1.00	2	4|2	0.00	0.00	0.00	0.00	0.00	-12.76	0.33	0.70	
Cre10.g438650	Cre48.g761197_4532.1.p	Cre48.g761197_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre07.g331550_4532.1.p	Cre07.g331550_4532.1.p	1|2	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre10.g438650	Cre12.g513150_4532.1.p	Cre12.g513150_4532.1.p	1|1	2	1.00	2	11|3	0.00	0.00	0.00	0.00	0.00	-26.35	0.14	0.70	
Cre10.g438650	Cre07.g344400_4532.1.p	Cre07.g344400_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre10.g438650	Cre12.g513200_4532.1.p	Cre12.g513200_4532.1.p	1|1	2	1.00	2	3|0	0.00	0.00	0.00	0.00	0.00	-4.37	0.67	0.70	
Cre10.g438650	Cre12.g537800_4532.2.p	Cre12.g537800_4532.2.p	2|1	3	1.50	2	3|0	0.03	0.07	0.03	0.07	0.03	-4.37	1.00	0.60	
Cre10.g438650	Cre06.g278162_4532.1.p	Cre06.g278162_4532.1.p	3|2	5	2.50	2	8|3	0.00	0.00	0.00	0.00	0.00	-17.95	0.45	0.70	
Cre10.g438650	Cre11.g467770_4532.1.p	Cre11.g467770_4532.1.p	1|1	2	1.00	2	4|3	0.00	0.00	0.00	0.00	0.00	-12.34	0.29	0.70	
Cre10.g438650	Cre08.g359300_4532.1.p	Cre08.g359300_4532.1.p	2|5	7	3.50	2	11|10	0.00	0.00	0.00	0.00	0.00	-39.10	0.33	0.70	
Cre10.g438650	Cre05.g238332_4532.3.p	Cre05.g238332_4532.3.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre10.g438650	Cre12.g488173_4532.1.p	Cre12.g488173_4532.1.p	1|0	1	0.50	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.14	0.70	
Cre10.g438650	Cre02.g080200_4532.1.p	Cre02.g080200_4532.1.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre10.g438650	Cre13.g568900_4532.1.p	Cre13.g568900_4532.1.p	3|1	4	2.00	2	4|0	0.03	0.06	0.03	0.06	0.03	-5.77	1.00	0.61	
Cre10.g438650	Cre12.g485150_4532.1.p	Cre12.g485150_4532.1.p	1|3	4	2.00	2	1|1	0.24	0.48	0.24	0.48	0.24	-2.85	2.00	0.50	
Cre10.g438650	Cre14.g612450_4532.1.p	Cre14.g612450_4532.1.p	2|0	2	1.00	2	4|2	0.00	0.00	0.00	0.00	0.00	-12.76	0.33	0.70	
Cre10.g438650	Cre12.g535851_4532.1.p	Cre12.g535851_4532.1.p	3|0	3	1.50	2	1|0	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre10.g438650	CreCp.g802267_4532.1.p	CreCp.g802267_4532.1.p	1|0	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre10.g438650	Cre09.g388726_4532.1.p	Cre09.g388726_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre10.g438650	Cre09.g388200_4532.1.p	Cre09.g388200_4532.1.p	2|0	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre10.g438650	Cre01.g016514_4532.1.p	Cre01.g016514_4532.1.p	2|1	3	1.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-6.35	0.75	0.70	
Cre10.g438650	Cre03.g156900_4532.1.p	Cre03.g156900_4532.1.p	5|2	7	3.50	2	3|2	0.04	0.08	0.04	0.08	0.04	-6.71	1.40	0.59	
Cre10.g438650	Cre01.g011000_4532.1.p	Cre01.g011000_4532.1.p	5|0	5	2.50	2	5|5	0.00	0.00	0.00	0.00	0.00	-21.52	0.50	0.70	
Cre10.g438650	Cre17.g698000_4532.3.p	Cre17.g698000_4532.3.p	3|0	3	1.50	2	1|2	0.07	0.15	0.07	0.15	0.07	-6.46	1.00	0.57	
Cre10.g438650	CreCp.g802274_4532.1.p	CreCp.g802274_4532.1.p	1|1	2	1.00	2	4|1	0.00	0.00	0.00	0.00	0.00	-8.21	0.40	0.70	
Cre10.g438650	Cre06.g257500_4532.1.p	Cre06.g257500_4532.1.p	4|1	5	2.50	2	4|1	0.01	0.03	0.01	0.03	0.01	-8.21	1.00	0.64	
Cre10.g438650	Cre09.g404900_4532.1.p	Cre09.g404900_4532.1.p	1|1	2	1.00	2	3|4	0.00	0.00	0.00	0.00	0.00	-12.34	0.29	0.70	
Cre10.g438650	Cre14.g621450_4532.1.p	Cre14.g621450_4532.1.p	4|0	4	2.00	2	2|0	0.35	0.70	0.35	0.70	0.35	-4.02	2.00	0.45	
Cre10.g438650	Cre06.g285250_4532.1.p	Cre06.g285250_4532.1.p	5|1	6	3.00	2	6|5	0.00	0.00	0.00	0.00	0.00	-20.65	0.55	0.70	
Cre10.g438650	Cre12.g548400_4532.1.p	Cre12.g548400_4532.1.p	4|0	4	2.00	2	2|1	0.20	0.39	0.20	0.39	0.20	-6.46	1.33	0.52	
Cre10.g438650	Cre03.g149100_4532.1.p	Cre03.g149100_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre10.g438650	Cre06.g272800_4532.2.p	Cre06.g272800_4532.2.p	2|2	4	2.00	2	3|1	0.00	0.00	0.00	0.00	0.00	-4.93	1.00	0.70	
Cre10.g438650	Cre02.g114600_4532.1.p	Cre02.g114600_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre10.g438650	Cre12.g544450_4532.1.p	Cre12.g544450_4532.1.p	6|3	9	4.50	2	6|4	0.00	0.00	0.00	0.00	0.00	-14.24	0.90	0.68	
Cre10.g438650	Cre01.g047750_4532.1.p	Cre01.g047750_4532.1.p	4|2	6	3.00	2	3|1	0.05	0.11	0.05	0.11	0.05	-4.93	1.50	0.58	
Cre10.g438650	CreCp.g802299_4532.1.p	CreCp.g802299_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre06.g280500_4532.1.p	Cre06.g280500_4532.1.p	1|0	1	0.50	2	6|2	0.00	0.00	0.00	0.00	0.00	-16.88	0.12	0.70	
Cre10.g438650	Cre02.g116750_4532.2.p	Cre02.g116750_4532.2.p	5|0	5	2.50	2	2|2	0.16	0.31	0.16	0.31	0.16	-8.45	1.25	0.52	
Cre10.g438650	Cre09.g389689_4532.1.p	Cre09.g389689_4532.1.p	1|3	4	2.00	2	1|1	0.24	0.48	0.24	0.48	0.24	-2.85	2.00	0.50	
Cre10.g438650	Cre06.g258700_4532.3.p	Cre06.g258700_4532.3.p	1|0	1	0.50	2	12|4	0.00	0.00	0.00	0.00	0.00	-34.20	0.06	0.70	
Cre10.g438650	Cre17.g723650_4532.5.p	Cre17.g723650_4532.5.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre12.g498900_4532.1.p	Cre12.g498900_4532.1.p	2|1	3	1.50	2	5|0	0.00	0.00	0.00	0.00	0.00	-7.79	0.60	0.70	
Cre10.g438650	Cre08.g372450_4532.1.p	Cre08.g372450_4532.1.p	1|0	1	0.50	2	7|4	0.00	0.00	0.00	0.00	0.00	-23.76	0.09	0.70	
Cre10.g438650	Cre10.g444500_4532.1.p	Cre10.g444500_4532.1.p	3|2	5	2.50	2	3|1	0.01	0.03	0.01	0.03	0.01	-4.93	1.25	0.63	
Cre10.g438650	Cre01.g042750_4532.2.p	Cre01.g042750_4532.2.p	1|0	1	0.50	2	2|2	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre10.g438650	Cre06.g263250_4532.1.p	Cre06.g263250_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre01.g044800_4532.3.p	Cre01.g044800_4532.3.p	1|0	1	0.50	2	1|2	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre02.g101350_4532.1.p	Cre02.g101350_4532.1.p	2|1	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre10.g438650	Cre06.g308250_4532.4.p	Cre06.g308250_4532.4.p	2|1	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre10.g438650	Cre06.g257601_4532.2.p	Cre06.g257601_4532.2.p	3|2	5	2.50	2	1|1	0.34	0.48	0.34	0.48	0.34	-1.40	2.50	0.46	
Cre10.g438650	Cre17.g701200_4532.1.p	Cre17.g701200_4532.1.p	5|1	6	3.00	2	3|4	0.00	0.00	0.00	0.00	0.00	-12.34	0.86	0.67	
Cre10.g438650	Cre11.g479500_4532.1.p	Cre11.g479500_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre12.g550850_4532.2.p	Cre12.g550850_4532.2.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre10.g438650	Cre10.g461050_4532.1.p	Cre10.g461050_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre10.g438650	Cre01.g039250_4532.2.p	Cre01.g039250_4532.2.p	2|1	3	1.50	2	1|2	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre10.g438650	Cre06.g285401_4532.1.p	Cre06.g285401_4532.1.p	2|1	3	1.50	2	2|3	0.00	0.00	0.00	0.00	0.00	-8.36	0.60	0.70	
Cre10.g438650	Cre02.g102250_4532.1.p	Cre02.g102250_4532.1.p	2|0	2	1.00	2	3|0	0.03	0.07	0.03	0.07	0.03	-6.18	0.67	0.60	
Cre10.g438650	Cre03.g164000_4532.1.p	Cre03.g164000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre10.g438650	Cre06.g261450_4532.1.p	Cre06.g261450_4532.1.p	3|1	4	2.00	2	2|0	0.25	0.50	0.25	0.50	0.25	-2.61	2.00	0.50	
Cre10.g438650	Cre10.g432800_4532.3.p	Cre10.g432800_4532.3.p	2|2	4	2.00	2	3|0	0.07	0.07	0.07	0.07	0.07	-2.65	1.33	0.58	
Cre10.g438650	Cre10.g424100_4532.1.p	Cre10.g424100_4532.1.p	2|0	2	1.00	2	3|3	0.00	0.00	0.00	0.00	0.00	-12.76	0.33	0.70	
Cre10.g438650	Cre06.g290950_4532.1.p	Cre06.g290950_4532.1.p	3|0	3	1.50	2	3|0	0.10	0.21	0.10	0.21	0.10	-6.18	1.00	0.54	
Cre10.g438650	Cre13.g604650_4532.1.p	Cre13.g604650_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre10.g438650	Cre03.g199000_4532.4.p	Cre03.g199000_4532.4.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre10.g438650	Cre09.g412100_4532.3.p	Cre09.g412100_4532.3.p	3|1	4	2.00	2	3|2	0.00	0.01	0.00	0.01	0.00	-8.36	0.80	0.66	
Cre10.g438650	Cre01.g040000_4532.1.p	Cre01.g040000_4532.1.p	2|1	3	1.50	2	8|1	0.00	0.00	0.00	0.00	0.00	-15.79	0.33	0.70	
Cre10.g438650	Cre10.g434750_4532.1.p	Cre10.g434750_4532.1.p	1|1	2	1.00	2	1|1	0.00	0.00	0.00	0.00	0.00	-2.85	1.00	0.70	
Cre10.g438650	Cre11.g480150_4532.1.p(+1)	Cre11.g480150_4532.1.p(+1)	5|1	6	3.00	2	7|3	0.00	0.00	0.00	0.00	0.00	-18.37	0.60	0.70	
Cre10.g438650	Cre06.g274800_4532.1.p	Cre06.g274800_4532.1.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre10.g438650	Cre12.g559250_4532.2.p	Cre12.g559250_4532.2.p	2|0	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre10.g438650	Cre06.g272950_4532.1.p	Cre06.g272950_4532.1.p	2|0	2	1.00	2	5|1	0.00	0.00	0.00	0.00	0.00	-12.38	0.33	0.70	
Cre10.g438650	Cre14.g617900_4532.1.p	Cre14.g617900_4532.1.p	3|1	4	2.00	2	2|1	0.07	0.15	0.07	0.15	0.07	-4.65	1.33	0.57	
Cre10.g438650	Cre06.g294950_4532.1.p	Cre06.g294950_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre10.g438650	CreCp.g802331_4532.1.p	CreCp.g802331_4532.1.p	3|0	3	1.50	2	2|1	0.07	0.15	0.07	0.15	0.07	-6.46	1.00	0.57	
Cre10.g438650	Cre09.g417150_4532.2.p	Cre09.g417150_4532.2.p	2|1	3	1.50	2	1|0	0.28	0.57	0.28	0.57	0.28	-1.05	3.00	0.46	
Cre10.g438650	Cre02.g106600_4532.2.p	Cre02.g106600_4532.2.p	4|0	4	2.00	2	3|1	0.05	0.11	0.05	0.11	0.05	-8.45	1.00	0.58	
Cre10.g438650	Cre09.g415550_4532.2.p	Cre09.g415550_4532.2.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre10.g438650	Cre06.g264350_4532.1.p	Cre06.g264350_4532.1.p	1|0	1	0.50	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre10.g438650	Cre08.g382500_4532.1.p	Cre08.g382500_4532.1.p	5|0	5	2.50	2	3|1	0.16	0.31	0.16	0.31	0.16	-8.45	1.25	0.52	
Cre10.g438650	Cre10.g459250_4532.1.p	Cre10.g459250_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre02.g094450_4532.1.p	Cre02.g094450_4532.1.p	1|0	1	0.50	2	3|1	0.00	0.00	0.00	0.00	0.00	-8.45	0.25	0.70	
Cre10.g438650	Cre05.g241350_4532.1.p	Cre05.g241350_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre16.g670850_4532.1.p	Cre16.g670850_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre10.g438650	Cre08.g359750_4532.3.p	Cre08.g359750_4532.3.p	1|0	1	0.50	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.14	0.70	
Cre10.g438650	Cre09.g391050_4532.1.p	Cre09.g391050_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre11.g468359_4532.1.p	Cre11.g468359_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre10.g438650	Cre09.g386650_4532.1.p	Cre09.g386650_4532.1.p	5|0	5	2.50	2	3|1	0.16	0.31	0.16	0.31	0.16	-8.45	1.25	0.52	
Cre10.g438650	Cre12.g514500_4532.1.p	Cre12.g514500_4532.1.p	1|1	2	1.00	2	3|0	0.00	0.00	0.00	0.00	0.00	-4.37	0.67	0.70	
Cre10.g438650	Cre12.g494050_4532.1.p	Cre12.g494050_4532.1.p	1|1	2	1.00	2	3|1	0.00	0.00	0.00	0.00	0.00	-6.35	0.50	0.70	
Cre10.g438650	Cre16.g687900_4532.1.p	Cre16.g687900_4532.1.p	2|1	3	1.50	2	2|1	0.02	0.04	0.02	0.04	0.02	-4.65	1.00	0.61	
Cre10.g438650	Cre06.g278222_4532.1.p	Cre06.g278222_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre10.g438650	Cre04.g222700_4532.1.p	Cre04.g222700_4532.1.p	1|0	1	0.50	2	4|0	0.00	0.00	0.00	0.00	0.00	-7.86	0.25	0.70	
Cre10.g438650	Cre02.g107400_4532.1.p	Cre02.g107400_4532.1.p	1|1	2	1.00	2	0|2	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre10.g438650	Cre02.g091100_4532.1.p	Cre02.g091100_4532.1.p	1|1	2	1.00	2	2|0	0.00	0.00	0.00	0.00	0.00	-2.61	1.00	0.70	
Cre10.g438650	Cre05.g241950_4532.1.p	Cre05.g241950_4532.1.p	2|2	4	2.00	2	2|3	0.00	0.00	0.00	0.00	0.00	-6.71	0.80	0.70	
Cre10.g438650	Cre06.g258363_4532.1.p	Cre06.g258363_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre12.g528750_4532.2.p	Cre12.g528750_4532.2.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre10.g438650	Cre01.g066917_4532.1.p	Cre01.g066917_4532.1.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre10.g438650	Cre07.g340200_4532.1.p	Cre07.g340200_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre10.g438650	Cre12.g497800_4532.1.p	Cre12.g497800_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre02.g099850_4532.2.p	Cre02.g099850_4532.2.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre10.g438650	Cre05.g234640_4532.1.p	Cre05.g234640_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre10.g438650	Cre11.g468900_4532.1.p	Cre11.g468900_4532.1.p	1|1	2	1.00	2	1|1	0.00	0.00	0.00	0.00	0.00	-2.85	1.00	0.70	
Cre10.g438650	Cre06.g282500_4532.1.p	Cre06.g282500_4532.1.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre10.g438650	Cre09.g406600_4532.2.p	Cre09.g406600_4532.2.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre06.g275900_4532.1.p	Cre06.g275900_4532.1.p	1|0	1	0.50	2	4|1	0.00	0.00	0.00	0.00	0.00	-10.53	0.20	0.70	
Cre10.g438650	Cre16.g672650_4532.5.p	Cre16.g672650_4532.5.p	5|0	5	2.50	2	1|0	0.49	0.99	0.49	0.99	0.49	-2.66	5.00	0.34	
Cre10.g438650	Cre06.g282000_4532.5.p	Cre06.g282000_4532.5.p	2|0	2	1.00	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.29	0.70	
Cre10.g438650	CreCp.g802303_4532.1.p	CreCp.g802303_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre10.g438650	Cre14.g630847_4532.2.p	Cre14.g630847_4532.2.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre10.g438650	Cre16.g801914_4532.2.p	Cre16.g801914_4532.2.p	1|1	2	1.00	2	1|1	0.00	0.00	0.00	0.00	0.00	-2.85	1.00	0.70	
Cre10.g438650	Cre03.g144807_4532.2.p	Cre03.g144807_4532.2.p	4|0	4	2.00	2	1|1	0.38	0.76	0.38	0.76	0.38	-4.26	2.00	0.44	
Cre10.g438650	Cre14.g621501_4532.1.p	Cre14.g621501_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre10.g438650	Cre06.g279700_4532.4.p	Cre06.g279700_4532.4.p	1|1	2	1.00	2	1|0	0.00	0.00	0.00	0.00	0.00	-1.05	2.00	0.70	
Cre10.g438650	Cre02.g093650_4532.1.p	Cre02.g093650_4532.1.p	2|0	2	1.00	2	2|1	0.02	0.04	0.02	0.04	0.02	-6.46	0.67	0.61	
Cre10.g438650	Cre07.g335050_4532.1.p	Cre07.g335050_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
